contract_id,player_id,age,service_time,contract_year,duration,value,contract_type,position,stats_year,stats_window,bat_games,bat_plate_appearances,bat_at_bats,bat_hits,bat_doubles,bat_triples,bat_home_runs,bat_runs,bat_rbis,bat_stolen_bases,bat_caught_stealing,bat_walks,bat_strikeouts,bat_batting_avg,bat_on_base_pct,bat_slugging_pct,bat_ops,bat_wrc_plus,bat_war,bat_babip,bat_iso,bat_bb_pct,bat_k_pct,bat_hard_hit_pct,bat_barrel_pct,pit_games,pit_games_started,pit_innings_pitched,pit_wins,pit_losses,pit_saves,pit_holds,pit_strikeouts,pit_walks,pit_hits_allowed,pit_home_runs_allowed,pit_era,pit_whip,pit_k_per_9,pit_bb_per_9,pit_fip,pit_xfip,pit_siera,pit_war,pit_k_pct,pit_bb_pct,pit_k_bb_ratio,pit_ground_ball_pct,pit_fly_ball_pct,pit_hard_hit_pct
Yarbrough_24643_2023,Yarbrough_24643,31,,2023,1,3.0,free-agent,RP,2022,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,20,9,80.0,3,8,0,0,61,22,88,12,4.5,1.38,6.86,2.48,4.77,4.75,4.32,0.1,0.172,0.062,2.77,0.379,0.406,0.31
Andrus_5396_2023,Andrus_5396,34,,2023,1,3.0,free-agent,SS,2022,1,149,577,535,133,32,0,17,66,58,18,4,39,92,0.249,0.303,0.404,0.707,104.0,3.4,0.272,0.155,0.068,0.159,0.348,0.045,,,,,,,,,,,,,,,,,,,,,,,,,
Aguilar_14104_2023,Aguilar_14104,32,,2023,1,3.0,free-agent,1B,2022,1,129,507,464,109,19,0,16,39,51,1,0,28,119,0.235,0.281,0.379,0.661,82.0,-0.7,0.278,0.144,0.055,0.235,0.36,0.067,,,,,,,,,,,,,,,,,,,,,,,,,
Rucinski_16087_2023,Rucinski_16087,34,,2023,1,3.0,free-agent,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boxberger_11493_2023,Boxberger_11493,34,,2023,1,2.8,free-agent,RP,2022,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,70,0,64.0,4,3,1,29,68,27,52,6,2.95,1.23,9.56,3.8,3.57,4.06,3.65,0.7,0.254,0.10099999999999999,2.52,0.34299999999999997,0.446,0.33899999999999997
Garcia_18384_2023,Garcia_18384,30,,2023,1,2.5,free-agent,RP,2022,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,58,0,65.0,1,4,1,4,56,18,60,10,3.74,1.2,7.75,2.49,4.27,4.25,3.78,-0.1,0.207,0.067,3.11,0.391,0.45299999999999996,0.415
Dickerson_14123_2023,Dickerson_14123,33,,2023,1,2.25,free-agent,OF,2022,1,97,297,281,75,17,1,6,28,36,0,0,12,48,0.267,0.3,0.399,0.698,96.0,0.6,0.301,0.132,0.04,0.162,0.32799999999999996,0.038,1,0,1.0,0,0,0,0,0,1,2,0,0.0,3.0,0.0,9.0,6.11,7.59,8.06,0.0,0.0,0.16699999999999998,0.0,0.2,0.2,0.2
Weaver_17703_2023,Weaver_17703,29,,2023,1,2.0,free-agent,SP,2022,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,26,1,35.2,1,1,0,0,38,13,52,1,6.56,1.82,9.59,3.28,2.69,3.82,3.64,0.5,0.218,0.075,2.92,0.4,0.3,0.45
Smith_24368_2023,Smith_24368,27,,2023,1,2.0,free-agent,1B,2022,1,58,152,134,26,10,1,0,11,17,0,0,12,37,0.194,0.276,0.284,0.56,65.0,-0.2,0.263,0.09,0.079,0.243,0.465,0.071,,,,,,,,,,,,,,,,,,,,,,,,,
Grossman_12269_2023,Grossman_12269,33,,2023,1,2.0,free-agent,LF,2022,1,129,477,411,86,19,1,7,40,45,6,2,56,129,0.209,0.31,0.311,0.622,82.0,0.0,0.283,0.102,0.11699999999999999,0.27,0.304,0.035,,,,,,,,,,,,,,,,,,,,,,,,,
Rodriguez_16049_2023,Rodriguez_16049,31,,2023,1,2.0,free-agent,RP,2022,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,55,0,50.1,2,4,0,9,57,26,42,3,4.47,1.35,10.19,4.65,3.23,3.46,3.54,0.4,0.264,0.12,2.19,0.5379999999999999,0.262,0.318
Harrison_8707_2023,Harrison_8707,35,,2023,1,2.0,free-agent,2B,2022,1,119,425,386,99,19,2,7,50,27,2,1,21,71,0.256,0.317,0.37,0.687,97.0,1.5,0.297,0.114,0.049,0.16699999999999998,0.32299999999999995,0.038,3,0,3.0,0,0,0,0,2,2,9,1,18.0,3.67,6.0,6.0,8.11,6.74,5.61,-0.1,0.111,0.111,1.0,0.35700000000000004,0.429,0.5
Hand_8640_2023,Hand_8640,32,,2023,1,2.0,free-agent,RP,2022,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,55,0,45.0,3,2,5,13,38,23,37,2,2.8,1.33,7.6,4.6,3.93,4.9,4.51,0.3,0.192,0.11599999999999999,1.65,0.40299999999999997,0.364,0.267
Solano_10675_2023,Solano_10675,35,,2023,1,2.0,free-agent,2B,2022,1,80,304,278,79,16,0,4,22,24,0,0,19,61,0.284,0.339,0.385,0.724,99.0,0.5,0.349,0.101,0.063,0.201,0.406,0.059000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
Voit_23734_2023,Voit_23734,32,,2023,1,2.0,free-agent,1B,2022,1,135,568,500,113,22,0,22,55,69,1,1,55,179,0.226,0.308,0.402,0.71,103.0,0.4,0.298,0.176,0.09699999999999999,0.315,0.44299999999999995,0.147,,,,,,,,,,,,,,,,,,,,,,,,,
Brentz_32801_2023,Brentz_32801,28,,2023,2,1.9,free-agent,RP,2022,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,8,0,5.1,0,3,0,2,9,10,11,1,23.63,3.94,15.19,16.88,8.36,7.04,6.53,-0.3,0.237,0.263,0.9,0.294,0.235,0.389
Smith_10666_2023,Smith_10666,33,,2023,1,1.5,free-agent,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miller_11476_2023,Miller_11476,32,,2023,1,1.5,free-agent,RP,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,4,0,7.0,0,1,0,1,14,3,6,0,6.43,1.29,18.0,3.86,0.4,1.67,1.61,0.4,0.467,0.1,4.67,0.154,0.462,0.308
Familia_11524_2023,Familia_11524,33,,2023,1,1.5,free-agent,RP,2022,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,48,0,44.1,2,3,0,7,41,22,58,7,6.09,1.8,8.32,4.47,4.94,4.29,4.15,-0.3,0.201,0.10800000000000001,1.86,0.478,0.304,0.46799999999999997
Luplow_24296_2023,Luplow_24296,29,,2023,1,1.4,free-agent,OF,2022,1,83,234,205,36,5,0,11,26,28,5,1,25,60,0.176,0.274,0.361,0.634,78.0,0.4,0.185,0.185,0.107,0.256,0.32899999999999996,0.075,,,,,,,,,,,,,,,,,,,,,,,,,
Phillips_21235_2023,Phillips_21235,28,,2023,1,1.2,free-agent,OF,2022,1,83,225,201,29,6,0,5,22,15,7,0,16,94,0.144,0.217,0.249,0.466,37.0,0.1,0.233,0.104,0.071,0.418,0.295,0.045,3,0,4.0,0,0,0,0,0,2,9,3,18.0,2.75,0.0,4.5,14.36,9.05,8.01,-0.2,0.0,0.091,0.0,0.25,0.6,0.5
Gott_17602_2023,Gott_17602,30,,2023,1,1.2,free-agent,RP,2022,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,45,0,45.2,3,4,0,11,44,12,35,8,4.14,1.03,8.67,2.36,4.45,3.82,3.34,-0.1,0.237,0.065,3.67,0.43700000000000006,0.405,0.315
Nelson_15660_2023,Nelson_15660,33,,2023,1,1.2,free-agent,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maile_18160_2023,Maile_18160,32,,2023,1,1.175,free-agent,C,2022,1,76,206,181,40,10,0,3,19,17,0,0,19,54,0.221,0.301,0.326,0.627,82.0,0.7,0.291,0.105,0.092,0.262,0.254,0.054000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,
Reyes_20955_2023,Reyes_20955,28,,2023,1,1.1,free-agent,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engel_21228_2023,Engel_21228,31,,2023,1,1.0,free-agent,OF,2022,1,119,260,245,55,13,1,2,32,17,12,4,11,76,0.224,0.269,0.31,0.579,63.0,-0.1,0.317,0.086,0.042,0.292,0.331,0.018000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,
Mendick_32817_2023,Mendick_32817,29,,2023,1,1.0,free-agent,SS,2022,1,31,106,97,28,4,1,3,22,15,1,0,7,23,0.289,0.343,0.443,0.786,125.0,0.8,0.352,0.155,0.066,0.217,0.2,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Rios_28156_2023,Rios_28156,28,,2023,1,1.0,free-agent,1B,2022,1,27,92,86,21,1,0,7,12,17,0,1,5,36,0.244,0.293,0.5,0.793,120.0,0.1,0.326,0.256,0.054000000000000006,0.391,0.4,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson_11507_2023,Wilson_11507,35,,2023,1,1.0,free-agent,RP,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,5,0,3.2,0,1,0,0,7,0,3,0,2.45,0.82,17.18,0.0,-0.71,0.1,0.22,0.2,0.5379999999999999,0.0,7.0,0.5,0.33299999999999996,0.33299999999999996
Cruz_5398_2023,Cruz_5398,42,,2023,1,1.0,free-agent,DH,2022,1,124,507,448,105,16,0,10,50,64,4,0,49,119,0.234,0.313,0.337,0.651,87.0,-0.5,0.295,0.103,0.09699999999999999,0.235,0.457,0.09300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
Cordero_21186_2023,Cordero_21186,28,,2023,1,1.0,free-agent,OF,2022,1,84,275,242,53,17,1,8,36,29,4,1,28,92,0.219,0.3,0.397,0.697,92.0,-0.3,0.313,0.178,0.102,0.335,0.455,0.12300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson_28218_2023,Anderson_28218,32,,2023,1,0.875,free-agent,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chang_24618_2023,Chang_24618,27,,2023,1,0.85,free-agent,SS,2022,1,69,190,168,35,6,0,4,19,15,0,1,16,59,0.208,0.289,0.315,0.605,77.0,0.3,0.29,0.107,0.084,0.311,0.369,0.09,2,0,2.0,0,0,0,0,0,0,6,1,13.5,3.0,0.0,0.0,9.61,6.07,5.92,-0.1,0.0,0.0,0.0,0.364,0.364,0.455
Stephens_21167_2023,Stephens_21167,28,,2023,1,0.74,free-agent,RP,2022,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,39,1,53.2,3,3,2,2,47,23,49,3,3.69,1.34,7.88,3.86,3.54,4.06,4.03,0.4,0.2,0.098,2.04,0.46299999999999997,0.281,0.321
Hicks_12148_2023,Hicks_12148,33,,2023,1,0.72,free-agent,RF,2022,1,130,453,384,83,9,2,8,54,40,10,3,62,109,0.216,0.33,0.313,0.642,89.0,0.9,0.279,0.096,0.13699999999999998,0.24100000000000002,0.331,0.057999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly_21046_2023,Kelly_21046,28,,2023,1,0.72,free-agent,C,2022,1,104,354,317,67,18,0,7,40,35,2,0,29,71,0.211,0.282,0.334,0.617,73.0,0.6,0.247,0.123,0.08199999999999999,0.201,0.368,0.052000000000000005,4,0,4.2,0,0,0,0,0,2,9,1,7.71,2.36,0.0,3.86,7.18,7.89,7.79,-0.1,0.0,0.083,0.0,0.182,0.5,0.545
Hosmer_8531_2023,Hosmer_8531,33,,2023,1,0.72,free-agent,1B,2022,1,104,419,380,102,19,0,8,38,44,0,0,37,64,0.268,0.334,0.382,0.716,104.0,0.6,0.304,0.113,0.08800000000000001,0.153,0.397,0.057,,,,,,,,,,,,,,,,,,,,,,,,,
La Stella_14030_2023,La Stella_14030,34,,2023,1,0.72,free-agent,2B,2022,1,60,195,180,43,14,0,2,17,14,0,0,11,30,0.239,0.282,0.35,0.632,78.0,-0.7,0.272,0.111,0.055999999999999994,0.154,0.32,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Diekman_9166_2023,Diekman_9166,36,,2023,1,0.72,free-agent,RP,2022,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,70,0,57.2,5,4,1,16,79,42,52,9,4.99,1.63,12.33,6.55,5.0,4.33,3.93,-0.6,0.294,0.156,1.88,0.39899999999999997,0.384,0.39299999999999996
Weaver_17703_2023,Weaver_17703,29,,2023,1,0.72,free-agent,SP,2022,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,26,1,35.2,1,1,0,0,38,13,52,1,6.56,1.82,9.59,3.28,2.69,3.82,3.64,0.5,0.218,0.075,2.92,0.4,0.3,0.45
Devenski_18908_2023,Devenski_18908,32,,2023,1,0.72,free-agent,RP,2022,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,13,0,14.2,2,1,0,0,12,1,21,3,8.59,1.5,7.36,0.61,4.54,4.11,3.55,0.0,0.179,0.015,12.0,0.415,0.415,0.491
Perkins_17679_2023,Perkins_17679,26,,2023,1,0.72,free-agent,RF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynns_24555_2023,Wynns_24555,32,,2023,1,0.72,free-agent,C,2022,1,66,177,162,42,7,0,3,14,21,0,0,10,38,0.259,0.313,0.358,0.671,93.0,0.6,0.32,0.099,0.055999999999999994,0.215,0.27,0.04,2,0,2.0,0,0,0,0,0,1,3,1,13.5,2.0,0.0,4.5,11.11,8.31,8.03,-0.1,0.0,0.1,0.0,0.222,0.556,0.33299999999999996
Ruf_11517_2023,Ruf_11517,36,,2023,1,0.72,free-agent,1B,2022,1,119,388,334,68,12,0,11,52,45,2,0,45,105,0.204,0.307,0.338,0.645,89.0,-0.7,0.258,0.135,0.11599999999999999,0.271,0.405,0.086,1,0,2.0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.0,3.11,6.81,7.81,0.0,0.0,0.0,0.0,0.28600000000000003,0.7140000000000001,0.5710000000000001
Garrett_74787_2023,Garrett_74787,27,,2023,1,0.72,free-agent,OF,2022,1,27,84,76,21,8,0,4,13,10,3,1,3,27,0.276,0.309,0.539,0.848,131.0,0.5,0.37,0.263,0.036000000000000004,0.321,0.491,0.094,,,,,,,,,,,,,,,,,,,,,,,,,
Zuniga_20545_2023,Zuniga_20545,24,,2023,1,0.72,free-agent,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapia_18378_2023,Tapia_18378,29,,2023,1,0.72,free-agent,LF,2022,1,128,433,411,109,20,3,7,47,52,8,2,16,81,0.265,0.292,0.38,0.672,91.0,0.5,0.315,0.114,0.037000000000000005,0.187,0.37799999999999995,0.051,,,,,,,,,,,,,,,,,,,,,,,,,
Tepera_16599_2023,Tepera_16599,35,,2023,0,0.0,free-agent,RP,2022,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,59,0,57.1,5,4,6,17,47,20,42,7,3.61,1.08,7.38,3.14,4.21,4.25,4.0,0.1,0.203,0.086,2.35,0.41,0.391,0.282
Honeywell_18506_2023,Honeywell_18506,27,,2023,1,0.0,free-agent,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfaro_16596_2023,Alfaro_16596,29,,2023,0,0.0,free-agent,C,2022,1,82,274,256,63,14,0,7,25,40,1,0,11,98,0.246,0.285,0.383,0.667,90.0,0.4,0.364,0.137,0.04,0.358,0.385,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
Machado_11638_2023,Machado_11638,30,,2023,11,350.0,free-agent,3B,2022,1,150,644,578,172,37,1,32,100,102,9,1,63,133,0.298,0.366,0.531,0.898,152.0,7.1,0.337,0.234,0.098,0.207,0.49,0.098,,,,,,,,,,,,,,,,,,,,,,,,,
Devers_18493_2023,Devers_18493,26,,2023,10,313.5,free-agent,3B,2022,1,141,614,555,164,42,1,27,84,88,3,1,50,114,0.295,0.358,0.521,0.879,140.0,5.0,0.329,0.225,0.081,0.18600000000000003,0.509,0.115,,,,,,,,,,,,,,,,,,,,,,,,,
Darvish_8680_2023,Darvish_8680,36,,2023,6,108.0,free-agent,SP/SP2,2022,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,30,30,194.2,16,8,0,0,197,37,148,22,3.1,0.95,9.11,1.71,3.31,3.58,3.39,4.2,0.256,0.048,5.32,0.369,0.43799999999999994,0.371
Musgrove_18406_2023,Musgrove_18406,30,,2023,5,100.0,free-agent,SP,2022,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,30,30,181.0,10,7,0,0,184,42,154,22,2.93,1.08,9.15,2.09,3.59,3.47,3.45,3.4,0.249,0.057,4.38,0.446,0.36200000000000004,0.324
Marte_16591_2023,Marte_16591,29,,2023,5,76.0,free-agent,2B,2022,1,137,558,492,118,42,2,12,68,52,5,1,55,101,0.24,0.321,0.407,0.727,102.0,1.8,0.276,0.167,0.099,0.18100000000000002,0.419,0.061,,,,,,,,,,,,,,,,,,,,,,,,,
Mikolas_11497_2023,Mikolas_11497,34,,2023,3,55.75,free-agent,SP,2022,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,33,32,202.1,12,13,0,0,153,39,170,25,3.29,1.03,6.81,1.73,3.87,3.8,3.99,2.8,0.19,0.048,3.92,0.45,0.348,0.359
Pressly_12173_2023,Pressly_12173,34,,2023,2,30.0,free-agent,RP,2022,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,50,0,48.1,3,3,33,0,65,13,30,4,2.98,0.89,12.1,2.42,2.31,2.21,2.14,1.4,0.35700000000000004,0.071,5.0,0.461,0.314,0.375
Morton_7491_2023,Morton_7491,39,,2023,1,20.0,free-agent,SP,2022,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,31,31,172.0,9,6,0,0,205,63,149,28,4.34,1.23,10.73,3.3,4.26,3.6,3.48,1.4,0.282,0.087,3.25,0.39799999999999996,0.386,0.42100000000000004
Margot_18318_2023,Margot_18318,28,,2023,2,19.0,free-agent,CF,2022,1,89,363,336,92,18,2,4,36,47,7,3,24,68,0.274,0.325,0.375,0.7,104.0,1.3,0.332,0.101,0.066,0.187,0.379,0.037000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,
Bard_5185_2023,Bard_5185,37,,2023,2,19.0,free-agent,RP,2022,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,57,0,60.1,6,4,34,0,69,25,35,3,1.79,0.99,10.29,3.73,2.86,3.3,3.17,1.8,0.282,0.102,2.76,0.517,0.299,0.37799999999999995
Kelly_28232_2023,Kelly_28232,34,,2023,2,18.0,free-agent,SP/SP2/SP3/SP3,2022,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,33,33,200.1,13,8,0,0,177,61,167,21,3.37,1.14,7.95,2.74,3.65,3.86,4.01,3.2,0.22,0.076,2.9,0.428,0.379,0.365
Wainwright_802_2023,Wainwright_802,41,,2023,1,17.5,free-agent,SP,2022,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,32,32,191.2,11,12,0,0,143,54,192,16,3.71,1.28,6.71,2.54,3.66,4.1,4.34,2.9,0.17800000000000002,0.067,2.65,0.43200000000000005,0.32899999999999996,0.366
Flores_11526_2023,Flores_11526,31,,2023,3,16.5,free-agent,SS,2022,1,151,602,525,120,28,1,19,72,71,0,0,59,103,0.229,0.316,0.394,0.71,103.0,1.3,0.246,0.166,0.098,0.171,0.354,0.063,,,,,,,,,,,,,,,,,,,,,,,,,
Muncy_16719_2023,Muncy_16719,32,,2023,1,13.5,free-agent,1B,2022,1,136,565,464,91,22,1,21,69,69,2,0,90,141,0.196,0.329,0.384,0.713,106.0,2.0,0.227,0.188,0.159,0.25,0.456,0.134,,,,,,,,,,,,,,,,,,,,,,,,,
Rojas_14228_2023,Rojas_14228,34,,2023,2,11.0,free-agent,SS,2022,1,140,507,471,111,19,2,6,34,36,9,3,26,61,0.236,0.283,0.323,0.605,68.0,1.1,0.258,0.087,0.051,0.12,0.271,0.019,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandez_15789_2023,Hernandez_15789,31,,2023,1,10.0,free-agent,LF,2022,1,93,402,361,80,24,0,6,48,45,0,2,34,71,0.222,0.291,0.338,0.629,74.0,0.3,0.257,0.116,0.085,0.177,0.35,0.057999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,
Treinen_16022_2023,Treinen_16022,34,,2023,1,8.0,free-agent,RP,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,5,0,5.0,1,1,0,1,6,1,1,1,1.8,0.4,10.8,1.8,3.91,1.9,1.77,0.0,0.353,0.059000000000000004,6.0,0.6,0.2,0.2
Barnes_16094_2023,Barnes_16094,33,,2023,2,7.0,free-agent,C,2022,1,62,212,179,38,6,0,8,31,26,2,1,27,37,0.212,0.324,0.38,0.704,104.0,1.3,0.222,0.168,0.127,0.175,0.35200000000000004,0.048,,,,,,,,,,,,,,,,,,,,,,,,,
Canó_576_2014,Canó_576,31,,2014,10,240.0,free-agent,DH/2B,2013,1,160,681,605,190,41,0,27,81,107,7,1,65,85,0.314,0.383,0.516,0.899,143.0,5.9,0.327,0.202,0.095,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellsbury_92_2014,Ellsbury_92,30,,2014,7,153.0,free-agent,CF,2013,1,134,636,577,172,31,8,9,92,53,52,4,47,92,0.298,0.355,0.426,0.781,112.0,4.6,0.341,0.128,0.07400000000000001,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
Choo_245_2014,Choo_245,31,,2014,7,130.0,free-agent,RF,2013,1,154,712,569,162,34,2,21,107,54,20,11,112,133,0.285,0.423,0.462,0.885,150.0,6.4,0.338,0.178,0.157,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCann_29_2014,McCann_29,30,,2014,5,85.0,free-agent,C,2013,1,102,402,356,91,13,0,20,43,57,0,1,39,66,0.256,0.336,0.461,0.796,122.0,3.3,0.261,0.205,0.09699999999999999,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granderson_5240_2014,Granderson_5240,32,,2014,4,60.0,free-agent,LF,2013,1,61,245,214,49,13,2,7,31,15,8,2,27,69,0.229,0.317,0.407,0.723,98.0,1.2,0.302,0.178,0.11,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiménez_262_2014,Jiménez_262,30,,2014,4,50.0,free-agent,SP/SP4,2013,1,32,5,3,0,0,0,0,0,0,0,0,1,3,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.6,,,32,32,182.2,13,9,0,0,194,80,163,16,3.3,1.33,9.56,3.94,3.43,3.62,3.67,3.5,0.25,0.10300000000000001,2.43,0.439,0.363,
Beltrán_541_2014,Beltrán_541,36,,2014,3,45.0,free-agent,DH/RF,2013,1,145,600,554,164,30,3,24,79,84,2,1,38,90,0.296,0.339,0.491,0.83,131.0,2.7,0.314,0.195,0.063,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napoli_445_2014,Napoli_445,32,,2014,2,32.0,free-agent,1B,2013,1,139,578,498,129,38,2,23,79,92,1,1,73,187,0.259,0.36,0.482,0.842,128.0,3.4,0.367,0.223,0.126,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuroda_472_2014,Kuroda_472,39,,2014,1,16.0,free-agent,SP,2013,1,32,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,0.5,,,32,32,201.1,11,13,0,0,150,43,191,20,3.31,1.16,6.71,1.92,3.56,3.6,3.72,3.3,0.182,0.052000000000000005,3.49,0.466,0.314,
Santana_450_2014,Santana_450,31,,2014,1,14.1,free-agent,SP/SP1,2013,1,32,4,4,1,0,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,32.0,0.0,0.5,0.0,0.0,0.5,,,32,32,211.0,9,10,0,0,161,51,190,26,3.24,1.14,6.87,2.18,3.93,3.69,3.77,2.5,0.187,0.059000000000000004,3.16,0.462,0.32899999999999996,
Drew_428_2014,Drew_428,30,,2014,1,10.093443,free-agent,2B/SS,2013,1,124,501,442,112,29,8,13,57,67,6,0,54,124,0.253,0.333,0.443,0.777,108.0,3.6,0.32,0.19,0.10800000000000001,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruz_5398_2014,Cruz_5398,33,,2014,1,8.0,free-agent,DH,2013,1,109,456,413,110,18,0,27,49,76,5,1,35,109,0.266,0.327,0.506,0.833,122.0,1.6,0.295,0.24,0.077,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morales_5271_2014,Morales_5271,30,,2014,1,7.540983,free-agent,DH,2013,1,156,657,602,167,34,0,23,64,80,0,0,49,114,0.277,0.336,0.449,0.785,119.0,1.2,0.309,0.171,0.075,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scherzer_5166_2015,Scherzer_5166,30,,2015,7,210.0,free-agent,SP,2014,1,33,4,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.25,,,33,33,220.1,18,5,0,0,252,63,196,18,3.15,1.18,10.29,2.57,2.85,3.12,2.98,5.6,0.27899999999999997,0.07,4.0,0.36700000000000005,0.41600000000000004,
Sandoval_5355_2015,Sandoval_5355,28,,2015,5,95.0,free-agent,3B,2014,1,157,638,588,164,26,3,16,68,73,0,0,39,85,0.279,0.324,0.415,0.739,110.0,3.3,0.3,0.136,0.061,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,
