contract_id,player_id,age,service_time,year,duration,value,type
Grichuk_15765_2016,Grichuk_15765,24,1.06,2016,1,0.52,pre-arb
Buchter_14010_2016,Buchter_14010,29,0.01,2016,1,0.52,pre-arb
Pressly_12173_2016,Pressly_12173,27,2.053,2016,1,0.52,pre-arb
Chafin_15178_2016,Chafin_15178,26,1.02,2016,1,0.5197,pre-arb
Marisnick_14317_2016,Marisnick_14317,25,1.145,2016,1,0.5195,pre-arb
McCann_14154_2016,McCann_14154,26,1.028,2016,1,0.5195,pre-arb
Alvarez_14141_2016,Alvarez_14141,27,1.059,2016,1,0.5195,pre-arb
Barrett_16013_2016,Barrett_16013,28,1.144,2016,1,0.5194,pre-arb
Geltz_11577_2016,Geltz_11577,28,1.035,2016,1,0.5193,pre-arb
Boxberger_11493_2016,Boxberger_11493,28,2.109,2016,1,0.5192,pre-arb
Martinez_15682_2016,Martinez_15682,25,1.143,2016,1,0.51919,pre-arb
Jeffress_7419_2016,Jeffress_7419,28,2.104,2016,1,0.5191,pre-arb
Holaday_11603_2016,Holaday_11603,28,2.025,2016,1,0.519,pre-arb
Swihart_14043_2016,Swihart_14043,24,0.156,2016,1,0.5185,pre-arb
Jungmann_16536_2016,Jungmann_16536,26,0.118,2016,1,0.5185,pre-arb
Colon_14198_2016,Colon_14198,27,1.022,2016,1,0.518425,pre-arb
Ramírez_14106_2016,Ramírez_14106,23,1.074,2016,1,0.5182,pre-arb
Gennett_13290_2016,Gennett_13290,26,2.071,2016,1,0.5181,pre-arb
Rupp_14335_2016,Rupp_14335,27,1.089,2016,1,0.518,pre-arb
Rodon_16709_2016,Rodon_16709,23,0.168,2016,1,0.518,pre-arb
Kela_16627_2016,Kela_16627,23,1.0,2016,1,0.518,pre-arb
Sanchez_15688_2016,Sanchez_15688,24,1.069,2016,1,0.5178,pre-arb
Spangenberg_16045_2016,Spangenberg_16045,25,1.028,2016,1,0.5177,pre-arb
Nola_17684_2016,Nola_17684,23,0.076,2016,1,0.5175,pre-arb
Frias_14221_2016,Frias_14221,26,1.047,2016,1,0.5175,pre-arb
Strickland_12095_2016,Strickland_12095,27,0.163,2016,1,0.5175,pre-arb
Franco_16052_2016,Franco_16052,23,0.17,2016,1,0.5175,pre-arb
Gilmartin_16105_2016,Gilmartin_16105,26,1.0,2016,1,0.5175,pre-arb
Barnhart_14085_2016,Barnhart_14085,25,1.075,2016,1,0.5175,pre-arb
Garcia_16092_2016,Garcia_16092,25,1.004,2016,1,0.5175,pre-arb
Conforto_17687_2016,Conforto_17687,23,0.073,2016,1,0.517246,pre-arb
DeShields_14172_2016,DeShields_14172,23,1.0,2016,1,0.51713,pre-arb
Greene_14328_2016,Greene_14328,27,1.075,2016,1,0.517,pre-arb
Correa_14168_2016,Correa_14168,21,0.119,2016,1,0.5167,pre-arb
McCullers_17540_2016,McCullers_17540,22,0.139,2016,1,0.5167,pre-arb
Mitchell_15663_2016,Mitchell_15663,25,0.129,2016,1,0.51665,pre-arb
Robles_12080_2016,Robles_12080,25,1.0,2016,1,0.5165,pre-arb
Lorenzen_14094_2016,Lorenzen_14094,24,0.159,2016,1,0.5165,pre-arb
Erlin_12270_2016,Erlin_12270,25,1.078,2016,1,0.5164,pre-arb
Marshall_15651_2016,Marshall_15651,26,1.038,2016,1,0.5162,pre-arb
Vázquez_16020_2016,Vázquez_16020,24,0.162,2016,1,0.5161,pre-arb
Osuna_16612_2016,Osuna_16612,21,1.0,2016,1,0.5161,pre-arb
Souza_15689_2016,Souza_15689,27,1.072,2016,1,0.5161,pre-arb
Eickhoff_16597_2016,Eickhoff_16597,25,0.045,2016,1,0.516,pre-arb
Gott_17602_2016,Gott_17602,23,0.114,2016,1,0.516,pre-arb
Velasquez_16529_2016,Velasquez_16529,24,0.086,2016,1,0.516,pre-arb
Flynn_16084_2016,Flynn_16084,26,1.002,2016,1,0.51595,pre-arb
Herrmann_11553_2016,Herrmann_11553,28,2.001,2016,1,0.5159,pre-arb
Stroman_15687_2016,Stroman_15687,25,1.147,2016,1,0.5159,pre-arb
Pérez_14111_2016,Pérez_14111,27,1.083,2016,1,0.5158,pre-arb
Matz_16106_2016,Matz_16106,25,0.099,2016,1,0.51575,pre-arb
Altherr_16050_2016,Altherr_16050,25,0.054,2016,1,0.5155,pre-arb
Marte_16591_2016,Marte_16591,22,0.066,2016,1,0.5154,pre-arb
Gosewisch_13990_2016,Gosewisch_13990,32,2.06,2016,1,0.5152,pre-arb
Heaney_15790_2016,Heaney_15790,25,0.15,2016,1,0.515,pre-arb
Neris_16572_2016,Neris_16572,27,0.104,2016,1,0.515,pre-arb
Tonkin_14324_2016,Tonkin_14324,26,1.005,2016,1,0.515,pre-arb
Montgomery_11763_2016,Montgomery_11763,27,0.089,2016,1,0.515,pre-arb
Tucker_14175_2016,Tucker_14175,25,0.15,2016,1,0.515,pre-arb
Shaw_14046_2016,Shaw_14046,26,0.088,2016,1,0.515,pre-arb
Skaggs_11306_2016,Skaggs_11306,24,2.066,2016,1,0.515,pre-arb
Verrett_16510_2016,Verrett_16510,26,0.094,2016,1,0.514875,pre-arb
Norris_16604_2016,Norris_16604,23,0.122,2016,1,0.5145,pre-arb
Wright_12039_2016,Wright_12039,31,1.089,2016,1,0.5145,pre-arb
Beckham_11764_2016,Beckham_11764,26,1.145,2016,1,0.5145,pre-arb
Ross_17579_2016,Ross_17579,23,0.094,2016,1,0.5144,pre-arb
Kiermaier_15681_2016,Kiermaier_15681,26,1.131,2016,1,0.5144,pre-arb
Nieuwenhuis_9337_2016,Nieuwenhuis_9337,28,2.112,2016,1,0.514,pre-arb
Gosselin_14031_2016,Gosselin_14031,27,1.085,2016,1,0.5139,pre-arb
Thornburg_11561_2016,Thornburg_11561,27,2.057,2016,1,0.5139,pre-arb
Santana_14177_2016,Santana_14177,23,0.079,2016,1,0.5138,pre-arb
Casali_15679_2016,Casali_15679,27,1.014,2016,1,0.5136,pre-arb
Campbell_15150_2016,Campbell_15150,29,1.112,2016,1,0.513308,pre-arb
Pérez_14166_2016,Pérez_14166,25,0.154,2016,1,0.513,pre-arb
Vazquez_12037_2016,Vazquez_12037,25,1.082,2016,1,0.513,pre-arb
Knebel_16026_2016,Knebel_16026,24,0.166,2016,1,0.513,pre-arb
Saladino_16517_2016,Saladino_16517,26,0.087,2016,1,0.513,pre-arb
Villar_14178_2016,Villar_14178,25,1.113,2016,1,0.5129,pre-arb
Conley_16533_2016,Conley_16533,26,0.07,2016,1,0.5125,pre-arb
Barnes_16094_2016,Barnes_16094,26,0.06,2016,1,0.5125,pre-arb
Paulsen_14139_2016,Paulsen_14139,28,1.012,2016,1,0.5125,pre-arb
Buxton_17603_2016,Buxton_17603,22,0.113,2016,1,0.5125,pre-arb
Bettis_14117_2016,Bettis_14117,27,1.096,2016,1,0.5125,pre-arb
Rusin_11627_2016,Rusin_11627,29,1.092,2016,1,0.5125,pre-arb
Bergman_14126_2016,Bergman_14126,28,1.112,2016,1,0.5125,pre-arb
Adrianza_11490_2016,Adrianza_11490,26,1.131,2016,1,0.5125,pre-arb
Osich_17969_2016,Osich_17969,27,0.094,2016,1,0.5125,pre-arb
Phegley_12099_2016,Phegley_12099,28,1.114,2016,1,0.5125,pre-arb
Graveman_16023_2016,Graveman_16023,25,1.014,2016,1,0.5125,pre-arb
Semien_14066_2016,Semien_14066,25,1.118,2016,1,0.5125,pre-arb
Canha_16565_2016,Canha_16565,27,1.0,2016,1,0.5125,pre-arb
Mariot_14195_2016,Mariot_14195,27,0.122,2016,1,0.5125,pre-arb
Piscotty_18037_2016,Piscotty_18037,25,0.076,2016,1,0.5125,pre-arb
Thompson_14067_2016,Thompson_14067,25,0.063,2016,1,0.5125,pre-arb
Lyons_15760_2016,Lyons_15760,28,1.07,2016,1,0.5125,pre-arb
Mahtook_16594_2016,Mahtook_16594,26,0.058,2016,1,0.5122,pre-arb
Tepera_16599_2016,Tepera_16599,28,0.109,2016,1,0.5122,pre-arb
Straily_11520_2016,Straily_11520,27,1.126,2016,1,0.5121,pre-arb
Sucre_15675_2016,Sucre_15675,28,1.169,2016,1,0.512,pre-arb
Brantly_11566_2016,Brantly_11566,26,1.13,2016,1,0.512,pre-arb
Yates_15678_2016,Yates_15678,29,1.066,2016,1,0.5119,pre-arb
Bellatti_17419_2016,Bellatti_17419,24,0.072,2016,1,0.5118,pre-arb
Finnegan_16085_2016,Finnegan_16085,23,0.107,2016,1,0.5115,pre-arb
Alberto_16595_2016,Alberto_16595,23,0.086,2016,1,0.5115,pre-arb
Szczur_11631_2016,Szczur_11631,26,0.134,2016,1,0.5115,pre-arb
Givens_17890_2016,Givens_17890,26,0.069,2016,1,0.5115,pre-arb
Anderson_16519_2016,Anderson_16519,25,0.106,2016,1,0.5114,pre-arb
Plawecki_16708_2016,Plawecki_16708,25,0.147,2016,1,0.51136,pre-arb
Bethancourt_12139_2016,Bethancourt_12139,24,1.014,2016,1,0.5112,pre-arb
Travis_14156_2016,Travis_14156,25,1.0,2016,1,0.5112,pre-arb
Barnes_14038_2016,Barnes_14038,26,0.11,2016,1,0.511,pre-arb
Rojas_14228_2016,Rojas_14228,27,1.042,2016,1,0.511,pre-arb
Zych_18163_2016,Zych_18163,25,0.034,2016,1,0.511,pre-arb
Bedrosian_15656_2016,Bedrosian_15656,24,0.161,2016,1,0.5105,pre-arb
Wright_13985_2016,Wright_13985,26,0.1,2016,1,0.5105,pre-arb
Claudio_15721_2016,Claudio_15721,24,0.133,2016,1,0.51025,pre-arb
Rea_18111_2016,Rea_18111,26,0.055,2016,1,0.5102,pre-arb
Rua_16027_2016,Rua_16027,26,1.008,2016,1,0.51012,pre-arb
Brooks_14189_2016,Brooks_14189,26,0.07,2016,1,0.51,pre-arb
Duvall_15673_2016,Duvall_15673,27,0.096,2016,1,0.51,pre-arb
Bassitt_14068_2016,Bassitt_14068,27,0.127,2016,1,0.51,pre-arb
Seager_18169_2016,Seager_18169,22,0.032,2016,1,0.51,pre-arb
Diaz_16575_2016,Diaz_16575,25,0.034,2016,1,0.51,pre-arb
Romero_16029_2016,Romero_16029,25,0.072,2016,1,0.51,pre-arb
Montas_16515_2016,Montas_16515,23,0.035,2016,1,0.51,pre-arb
Alvarez_15795_2016,Alvarez_15795,25,0.091,2016,1,0.51,pre-arb
Pham_16031_2016,Pham_16031,28,0.149,2016,1,0.51,pre-arb
Williams_16005_2016,Williams_16005,24,0.166,2016,1,0.5097,pre-arb
Hedges_17355_2016,Hedges_17355,23,0.154,2016,1,0.5095,pre-arb
Farmer_15720_2016,Farmer_15720,25,0.128,2016,1,0.5095,pre-arb
Chi Gonzalez_17558_2016,Chi Gonzalez_17558,24,0.066,2016,1,0.5095,pre-arb
Adames_12066_2016,Adames_12066,24,0.052,2016,1,0.5095,pre-arb
VerHagen_14152_2016,VerHagen_14152,25,0.029,2016,1,0.5095,pre-arb
Díaz_16088_2016,Díaz_16088,25,0.064,2016,1,0.5095,pre-arb
Gallo_17565_2016,Gallo_17565,22,0.063,2016,1,0.5095,pre-arb
Gray_14130_2016,Gray_14130,24,0.062,2016,1,0.5095,pre-arb
Miller_12046_2016,Miller_12046,29,0.171,2016,1,0.5095,pre-arb
Ryan_16078_2016,Ryan_16078,24,0.113,2016,1,0.5095,pre-arb
Castro_16628_2016,Castro_16628,21,0.062,2016,1,0.5095,pre-arb
Ramirez_14042_2016,Ramirez_14042,26,0.044,2016,1,0.5095,pre-arb
Oberg_14132_2016,Oberg_14132,26,0.154,2016,1,0.5095,pre-arb
Anderson_16523_2016,Anderson_16523,26,0.087,2016,1,0.5095,pre-arb
Matzek_14120_2016,Matzek_14120,25,0.144,2016,1,0.5095,pre-arb
Cuthbert_14199_2016,Cuthbert_14199,23,0.055,2016,1,0.509425,pre-arb
Bracho_18153_2016,Bracho_18153,23,0.036,2016,1,0.5093,pre-arb
Pena_14197_2016,Pena_14197,26,0.07,2016,1,0.509,pre-arb
Garcia_16053_2016,Garcia_16053,29,1.143,2016,1,0.509,pre-arb
Drury_15179_2016,Drury_15179,23,0.034,2016,1,0.5089,pre-arb
Flores_16107_2016,Flores_16107,24,0.021,2016,1,0.5088,pre-arb
Alexander_14188_2016,Alexander_14188,26,0.034,2016,1,0.5088,pre-arb
Jankowski_18132_2016,Jankowski_18132,25,0.047,2016,1,0.5088,pre-arb
Torreyes_14171_2016,Torreyes_14171,23,0.022,2016,1,0.5086,pre-arb
Rivera_16537_2016,Rivera_16537,24,0.013,2016,1,0.5086,pre-arb
Faulkner_18150_2016,Faulkner_18150,23,0.038,2016,1,0.5085,pre-arb
Broxton_12087_2016,Broxton_12087,26,0.014,2016,1,0.5085,pre-arb
Jackson_16598_2016,Jackson_16598,24,0.04,2016,1,0.5085,pre-arb
O'Brien_18204_2016,O'Brien_18204,25,0.027,2016,1,0.5085,pre-arb
Brito_16068_2016,Brito_16068,23,0.027,2016,1,0.5085,pre-arb
Gore_15776_2016,Gore_15776,25,0.066,2016,1,0.5085,pre-arb
Stassi_14180_2016,Stassi_14180,25,0.105,2016,1,0.5082,pre-arb
Winkler_16502_2016,Winkler_16502,26,1.0,2016,1,0.508,pre-arb
Achter_16099_2016,Achter_16099,27,0.076,2016,1,0.5075,pre-arb
Cole_16014_2016,Cole_16014,24,0.047,2016,1,0.5075,pre-arb
Schugel_13997_2016,Schugel_13997,27,0.04,2016,1,0.5075,pre-arb
Blair_15177_2016,Blair_15177,24,0.0,2016,1,0.5075,pre-arb
Judge_18499_2016,Judge_18499,24,0.0,2016,1,0.5075,pre-arb
Almonte_14343_2016,Almonte_14343,27,1.052,2016,1,0.5075,pre-arb
Mejia_18336_2016,Mejia_18336,23,0.0,2016,1,0.5075,pre-arb
Mondesi_18324_2016,Mondesi_18324,20,0.0,2016,1,0.5075,pre-arb
Frazier_20301_2016,Frazier_20301,24,0.0,2016,1,0.5075,pre-arb
Morgan_16571_2016,Morgan_16571,26,0.106,2016,1,0.5075,pre-arb
Plutko_21072_2016,Plutko_21072,24,0.0,2016,1,0.5075,pre-arb
Sampson_20125_2016,Sampson_20125,24,0.0,2016,1,0.5075,pre-arb
Almora_14058_2016,Almora_14058,22,0.0,2016,1,0.5075,pre-arb
Suarez_19731_2016,Suarez_19731,26,0.0,2016,1,0.5075,pre-arb
Mills_18380_2016,Mills_18380,24,0.0,2016,1,0.5075,pre-arb
Bregman_17617_2016,Bregman_17617,22,0.0,2016,1,0.5075,pre-arb
Dickerson_16580_2016,Dickerson_16580,26,0.036,2016,1,0.5075,pre-arb
Reyes_20955_2016,Reyes_20955,21,0.0,2016,1,0.5075,pre-arb
Wimmers_20997_2016,Wimmers_20997,27,0.0,2016,1,0.5075,pre-arb
Benintendi_17622_2016,Benintendi_17622,21,0.0,2016,1,0.5075,pre-arb
Susac_15670_2016,Susac_15670,26,1.065,2016,1,0.5075,pre-arb
Triggs_18365_2016,Triggs_18365,27,0.0,2016,1,0.5075,pre-arb
Burns_19730_2016,Burns_19730,25,0.0,2016,1,0.5075,pre-arb
Wilkins_14076_2016,Wilkins_14076,27,0.029,2016,1,0.5075,pre-arb
Bradley_13994_2016,Bradley_13994,23,0.142,2016,1,0.5075,pre-arb
Alcantara_14049_2016,Alcantara_14049,24,0.098,2016,1,0.5075,pre-arb
Adams_27989_2016,Adams_27989,29,1.002,2016,1,0.5075,pre-arb
Brice_18386_2016,Brice_18386,24,0.0,2016,1,0.5075,pre-arb
Gamel_18392_2016,Gamel_18392,24,0.0,2016,1,0.5075,pre-arb
Heller_20965_2016,Heller_20965,24,0.0,2016,1,0.5075,pre-arb
Rowen_14352_2016,Rowen_14352,27,0.03,2016,1,0.5075,pre-arb
Parker_10684_2016,Parker_10684,31,1.148,2016,1,0.5075,pre-arb
Snell_18356_2016,Snell_18356,23,0.0,2016,1,0.5075,pre-arb
Peacock_8601_2016,Peacock_8601,28,2.124,2016,1,0.5075,pre-arb
Shipley_18484_2016,Shipley_18484,24,0.0,2016,1,0.5075,pre-arb
Rodgers_21039_2016,Rodgers_21039,25,0.0,2016,1,0.5075,pre-arb
Pinder_16564_2016,Pinder_16564,27,0.091,2016,1,0.5075,pre-arb
Brennan_18373_2016,Brennan_18373,24,2.0,2016,1,0.5075,pre-arb
Nimmo_18401_2016,Nimmo_18401,23,0.0,2016,1,0.5075,pre-arb
Snyder_7243_2016,Snyder_7243,29,1.122,2016,1,0.5075,pre-arb
Suter_20985_2016,Suter_20985,26,0.0,2016,1,0.5075,pre-arb
Eibner_18382_2016,Eibner_18382,27,0.0,2016,1,0.5075,pre-arb
Goodwin_16017_2016,Goodwin_16017,25,0.0,2016,1,0.5075,pre-arb
Stewart_20532_2016,Stewart_20532,24,0.0,2016,1,0.5075,pre-arb
Pounders_20691_2016,Pounders_20691,25,0.0,2016,1,0.5075,pre-arb
Maxwell_20900_2016,Maxwell_20900,25,0.0,2016,1,0.5075,pre-arb
Starling_18383_2016,Starling_18383,23,1.147,2016,1,0.5075,pre-arb
Edwards_16514_2016,Edwards_16514,24,0.028,2016,1,0.5075,pre-arb
Asuaje_21074_2016,Asuaje_21074,24,0.0,2016,1,0.5075,pre-arb
Estevez_18375_2016,Estevez_18375,23,0.0,2016,1,0.5075,pre-arb
Fulmer_17623_2016,Fulmer_17623,22,0.0,2016,1,0.5075,pre-arb
Kelly_21046_2016,Kelly_21046,21,0.0,2016,1,0.5075,pre-arb
Kelly_11495_2016,Kelly_11495,26,2.059,2016,1,0.5075,pre-arb
Green_19806_2016,Green_19806,25,0.0,2016,1,0.5075,pre-arb
Kuhl_20504_2016,Kuhl_20504,23,0.0,2016,1,0.5075,pre-arb
Pinder_20976_2016,Pinder_20976,24,0.0,2016,1,0.5075,pre-arb
Culberson_11608_2016,Culberson_11608,27,1.074,2016,1,0.5075,pre-arb
Tilson_18314_2016,Tilson_18314,23,0.0,2016,1,0.5075,pre-arb
Devenski_18908_2016,Devenski_18908,25,0.0,2016,1,0.5075,pre-arb
Smith_18514_2016,Smith_18514,35,0.169,2016,1,0.5075,pre-arb
Stratton_18337_2016,Stratton_18337,25,0.0,2016,1,0.5075,pre-arb
Taylor_15676_2016,Taylor_15676,25,0.139,2016,1,0.5075,pre-arb
Reed_17722_2016,Reed_17722,23,0.0,2016,1,0.5075,pre-arb
Moran_19809_2016,Moran_19809,23,0.0,2016,1,0.5075,pre-arb
Sadzeck_18360_2016,Sadzeck_18360,24,1.047,2016,1,0.5075,pre-arb
Pompey_15801_2016,Pompey_15801,23,0.088,2016,1,0.5075,pre-arb
Altavilla_21006_2016,Altavilla_21006,23,0.0,2016,1,0.5075,pre-arb
Vogelbach_18369_2016,Vogelbach_18369,23,0.0,2016,1,0.5075,pre-arb
Mengden_19921_2016,Mengden_19921,23,0.0,2016,1,0.5075,pre-arb
Webb_14062_2016,Webb_14062,26,1.158,2016,1,0.5075,pre-arb
Coulombe_16093_2016,Coulombe_16093,26,0.048,2016,1,0.5075,pre-arb
Swanson_17616_2016,Swanson_17616,22,0.0,2016,1,0.5075,pre-arb
Dahl_20903_2016,Dahl_20903,22,0.0,2016,1,0.5075,pre-arb
Hale_12140_2016,Hale_12140,28,1.158,2016,1,0.5075,pre-arb
Betances_8456_2016,Betances_8456,28,2.078,2016,1,0.5075,pre-arb
Law_16588_2016,Law_16588,25,0.0,2016,1,0.5075,pre-arb
Marrero_14044_2016,Marrero_14044,25,0.06,2016,1,0.5075,pre-arb
Overton_20499_2016,Overton_20499,24,0.0,2016,1,0.5075,pre-arb
Herrera_15768_2016,Herrera_15768,22,0.119,2016,1,0.5075,pre-arb
Machado_16524_2016,Machado_16524,24,0.038,2016,1,0.5075,pre-arb
Leone_15674_2016,Leone_15674,24,1.04,2016,1,0.5075,pre-arb
Hart_20804_2016,Hart_20804,25,0.0,2016,1,0.5075,pre-arb
Garneau_14134_2016,Garneau_14134,28,0.047,2016,1,0.5075,pre-arb
Floro_20694_2016,Floro_20694,25,0.0,2016,1,0.5075,pre-arb
Butler_14128_2016,Butler_14128,25,0.149,2016,1,0.5075,pre-arb
Gamboa_13982_2016,Gamboa_13982,31,0.0,2016,1,0.5075,pre-arb
Ramos_18343_2016,Ramos_18343,23,0.0,2016,1,0.5075,pre-arb
Diaz_19906_2016,Diaz_19906,22,0.0,2016,1,0.5075,pre-arb
Gonzalez_14105_2016,Gonzalez_14105,24,0.0,2016,1,0.5075,pre-arb
Pena_20984_2016,Pena_20984,26,0.0,2016,1,0.5075,pre-arb
Ynoa_16560_2016,Ynoa_16560,23,0.0,2016,1,0.5075,pre-arb
Sánchez_16110_2016,Sánchez_16110,23,0.023,2016,1,0.5075,pre-arb
Márquez_18355_2016,Márquez_18355,21,0.0,2016,1,0.5075,pre-arb
Dayton_16095_2016,Dayton_16095,28,0.0,2016,1,0.5075,pre-arb
Garcia_15761_2016,Garcia_15761,26,0.11,2016,1,0.5075,pre-arb
Mahle_18918_2016,Mahle_18918,23,0.0,2016,1,0.5075,pre-arb
Heredia_18742_2016,Heredia_18742,25,0.0,2016,1,0.5075,pre-arb
Hembree_15653_2016,Hembree_15653,27,0.148,2016,1,0.5075,pre-arb
Cervenka_18917_2016,Cervenka_18917,26,0.0,2016,1,0.5075,pre-arb
Dozier_21040_2016,Dozier_21040,24,0.0,2016,1,0.5075,pre-arb
Renfroe_21073_2016,Renfroe_21073,24,0.0,2016,1,0.5075,pre-arb
Krol_14142_2016,Krol_14142,25,2.003,2016,1,0.5075,pre-arb
Ramírez_14109_2016,Ramírez_14109,27,0.147,2016,1,0.5075,pre-arb
Chargois_18412_2016,Chargois_18412,25,0.0,2016,1,0.5075,pre-arb
Barnes_18409_2016,Barnes_18409,26,0.0,2016,1,0.5075,pre-arb
Stallings_20147_2016,Stallings_20147,26,0.0,2016,1,0.5075,pre-arb
Jones_21029_2016,Jones_21029,24,0.0,2016,1,0.5075,pre-arb
Smolinski_15686_2016,Smolinski_15686,27,1.052,2016,1,0.5075,pre-arb
Thompson_20942_2016,Thompson_20942,22,0.0,2016,1,0.5075,pre-arb
Hoyt_20939_2016,Hoyt_20939,29,0.0,2016,1,0.5075,pre-arb
Paxton_14341_2016,Paxton_14341,27,2.027,2016,1,0.5075,pre-arb
Pazos_18157_2016,Pazos_18157,25,0.034,2016,1,0.5075,pre-arb
Taillon_16579_2016,Taillon_16579,24,0.0,2016,1,0.5075,pre-arb
Gustave_16582_2016,Gustave_16582,23,0.0,2016,1,0.5075,pre-arb
Hoying_19871_2016,Hoying_19871,27,0.0,2016,1,0.5075,pre-arb
Garcia_18384_2016,Garcia_18384,23,0.0,2016,1,0.5075,pre-arb
Parker_16040_2016,Parker_16040,27,0.036,2016,1,0.5075,pre-arb
Hoffman_17686_2016,Hoffman_17686,23,0.0,2016,1,0.5075,pre-arb
Candelario_18370_2016,Candelario_18370,22,0.0,2016,1,0.5075,pre-arb
Biddle_16569_2016,Biddle_16569,24,0.0,2016,1,0.5075,pre-arb
Hahn_15668_2016,Hahn_15668,26,1.086,2016,1,0.5075,pre-arb
Aguilar_14104_2016,Aguilar_14104,26,0.06,2016,1,0.5075,pre-arb
Bandy_14206_2016,Bandy_14206,26,0.034,2016,1,0.5075,pre-arb
Cotton_18393_2016,Cotton_18393,24,0.0,2016,1,0.5075,pre-arb
Mantiply_21043_2016,Mantiply_21043,25,0.0,2016,1,0.5075,pre-arb
Musgrove_18406_2016,Musgrove_18406,23,0.0,2016,1,0.5075,pre-arb
Rodriguez_16049_2016,Rodriguez_16049,24,0.0,2016,1,0.5075,pre-arb
Rickard_18461_2016,Rickard_18461,25,0.0,2016,1,0.5075,pre-arb
Wendle_14114_2016,Wendle_14114,26,0.0,2016,1,0.5075,pre-arb
Gant_18310_2016,Gant_18310,23,0.0,2016,1,0.5075,pre-arb
Hicks_16590_2016,Hicks_16590,26,0.038,2016,1,0.5075,pre-arb
Lamb_11785_2016,Lamb_11785,25,0.054,2016,1,0.5075,pre-arb
Holder_21037_2016,Holder_21037,23,0.0,2016,1,0.5075,pre-arb
Patterson_21051_2016,Patterson_21051,24,0.0,2016,1,0.5075,pre-arb
Alfaro_16596_2016,Alfaro_16596,23,0.0,2016,1,0.5075,pre-arb
Bonifacio_14193_2016,Bonifacio_14193,23,2.054,2016,1,0.5075,pre-arb
Polanco_16102_2016,Polanco_16102,22,0.011,2016,1,0.5075,pre-arb
De Leon_21044_2016,De Leon_21044,23,0.0,2016,1,0.5075,pre-arb
Leclerc_18358_2016,Leclerc_18358,22,0.0,2016,1,0.5075,pre-arb
Martinez_18325_2016,Martinez_18325,27,0.0,2016,1,0.5075,pre-arb
Rondon_18319_2016,Rondon_18319,22,0.0,2016,1,0.5075,pre-arb
Biagini_18460_2016,Biagini_18460,26,0.0,2016,1,0.5075,pre-arb
A. Smith_16653_2016,A. Smith_16653,28,0.043,2016,1,0.5075,pre-arb
Bell_18346_2016,Bell_18346,23,0.0,2016,1,0.5075,pre-arb
Berríos_18945_2016,Berríos_18945,22,0.0,2016,1,0.5075,pre-arb
Peraza_16504_2016,Peraza_16504,22,0.042,2016,1,0.5075,pre-arb
Ureña_16098_2016,Ureña_16098,24,0.112,2016,1,0.5075,pre-arb
Centeno_15818_2016,Centeno_15818,26,0.105,2016,1,0.5075,pre-arb
Graterol_14192_2016,Graterol_14192,27,0.0,2016,1,0.5075,pre-arb
Minaya_18405_2016,Minaya_18405,25,0.0,2016,1,0.5075,pre-arb
Urias_19884_2016,Urias_19884,19,0.0,2016,1,0.5075,pre-arb
Querecuto_21079_2016,Querecuto_21079,23,0.0,2016,1,0.5075,pre-arb
Guerra_19694_2016,Guerra_19694,31,0.024,2016,1,0.5075,pre-arb
Nicolino_16534_2016,Nicolino_16534,24,0.066,2016,1,0.5075,pre-arb
Smith_14074_2016,Smith_14074,28,0.0,2016,1,0.5075,pre-arb
McCarthy_21050_2016,McCarthy_21050,24,0.0,2016,1,0.5075,pre-arb
Barraclough_18096_2016,Barraclough_18096,26,0.059,2016,1,0.5075,pre-arb
Crockett_15654_2016,Crockett_15654,24,1.003,2016,1,0.5075,pre-arb
García_12044_2016,García_12044,25,1.17,2016,1,0.5075,pre-arb
Giolito_20518_2016,Giolito_20518,21,0.0,2016,1,0.5075,pre-arb
Cessa_18293_2016,Cessa_18293,24,0.0,2016,1,0.5075,pre-arb
Perdomo_5341_2016,Perdomo_5341,23,0.0,2016,1,0.5075,pre-arb
Maile_18160_2016,Maile_18160,25,0.034,2016,1,0.5075,pre-arb
Weaver_17703_2016,Weaver_17703,22,0.0,2016,1,0.5075,pre-arb
Williamson_18224_2016,Williamson_18224,25,0.019,2016,1,0.5075,pre-arb
Smith_18309_2016,Smith_18309,23,0.0,2016,1,0.5075,pre-arb
Banuelos_11760_2016,Banuelos_11760,25,0.095,2016,1,0.5075,pre-arb
Margot_18318_2016,Margot_18318,21,0.0,2016,1,0.5075,pre-arb
Pina_8525_2016,Pina_8525,29,0.155,2016,1,0.5075,pre-arb
Hernandez_18394_2016,Hernandez_18394,23,0.0,2016,1,0.5075,pre-arb
Andriese_16010_2016,Andriese_16010,26,0.095,2016,1,0.5075,pre-arb
Bowman_18459_2016,Bowman_18459,25,0.0,2016,1,0.5075,pre-arb
Boyd_17903_2016,Boyd_17903,25,0.067,2016,1,0.5075,pre-arb
Carasiti_20968_2016,Carasiti_20968,24,0.0,2016,1,0.5075,pre-arb
Davidson_14064_2016,Davidson_14064,25,0.05,2016,1,0.5075,pre-arb
Dermody_21038_2016,Dermody_21038,25,0.0,2016,1,0.5075,pre-arb
Grace_16018_2016,Grace_16018,27,0.074,2016,1,0.5075,pre-arb
Koch_18364_2016,Koch_18364,25,0.0,2016,1,0.5075,pre-arb
Magill_12644_2016,Magill_12644,26,0.026,2016,1,0.5075,pre-arb
Olson_21058_2016,Olson_21058,22,0.0,2016,1,0.5075,pre-arb
